File,Selection,Gender,Speaker ID,y_true,y_pred,Dataset
NP_m_34_rab19b.wav,NP,m,34,rab,rab,train
NP_m_34_dis23b.wav,NP,m,34,dis,dis,train
NP_m_34_tri07b.wav,NP,m,34,tri,tri,train
NP_m_34_dis16b.wav,NP,m,34,dis,dis,train
NP_m_34_sor13b.wav,NP,m,34,sor,sor,train
NP_m_34_sor02b.wav,NP,m,34,sor,sor,train
NP_m_34_rab06b.wav,NP,m,34,rab,rab,train
NP_m_34_rab02b.wav,NP,m,34,rab,rab,train
NP_m_34_dis11b.wav,NP,m,34,dis,dis,train
NP_m_34_pau04b.wav,NP,m,34,pau,pau,train
NP_m_34_gio00a.wav,NP,m,34,gio,gio,train
NP_m_34_tri14b.wav,NP,m,34,tri,tri,train
NP_m_34_tri09b.wav,NP,m,34,tri,tri,train
NP_m_34_dis01c.wav,NP,m,34,dis,dis,train
NP_m_34_rab10b.wav,NP,m,34,rab,rab,train
NP_m_34_tri03b.wav,NP,m,34,tri,tri,train
NP_m_34_pau03b.wav,NP,m,34,pau,pau,train
NP_m_34_rab09b.wav,NP,m,34,rab,rab,train
NP_m_34_tri10b.wav,NP,m,34,tri,tri,train
NP_m_34_dis04b.wav,NP,m,34,dis,dis,train
NP_m_34_dis13b.wav,NP,m,34,dis,dis,train
NP_m_34_tri01b.wav,NP,m,34,tri,tri,train
NP_m_34_tri17b.wav,NP,m,34,tri,tri,train
NP_m_34_rab04b.wav,NP,m,34,rab,rab,train
NP_m_34_rab08b.wav,NP,m,34,rab,rab,train
NP_m_34_dis07b.wav,NP,m,34,dis,dis,train
NP_m_34_tri06b.wav,NP,m,34,tri,tri,train
NP_m_34_col01b.wav,NP,m,34,col,col,train
NP_m_34_dis04c.wav,NP,m,34,dis,dis,train
NP_m_34_gio03b.wav,NP,m,34,gio,gio,train
NP_m_34_sor04b.wav,NP,m,34,sor,sor,train
NP_m_34_pau01c.wav,NP,m,34,pau,pau,train
NP_m_34_sor01c.wav,NP,m,34,sor,sor,train
NP_m_34_pau14b.wav,NP,m,34,pau,pau,train
NP_m_34_col02b.wav,NP,m,34,col,col,train
NP_m_34_rab13b.wav,NP,m,34,rab,rab,train
NP_m_34_sor03b.wav,NP,m,34,sor,sor,train
NP_m_34_tri05b.wav,NP,m,34,tri,tri,train
NP_m_34_sor01b.wav,NP,m,34,sor,sor,train
NP_m_34_tri16b.wav,NP,m,34,tri,tri,train
NP_m_34_tri13b.wav,NP,m,34,tri,tri,train
NP_m_34_gio05b.wav,NP,m,34,gio,gio,train
NP_m_34_dis02b.wav,NP,m,34,dis,dis,train
NP_m_34_pau00a.wav,NP,m,34,pau,pau,train
NP_m_34_col10b.wav,NP,m,34,col,col,train
NP_m_34_dis05b.wav,NP,m,34,dis,dis,train
NP_m_34_dis10c.wav,NP,m,34,dis,dis,train
NP_m_34_pau05b.wav,NP,m,34,pau,pau,train
NP_m_34_tri04c.wav,NP,m,34,tri,tri,train
NP_m_34_rab01c.wav,NP,m,34,rab,rab,train
NP_m_34_rab17b.wav,NP,m,34,rab,rab,train
NP_m_34_col00a.wav,NP,m,34,col,col,train
NP_m_34_gio03c.wav,NP,m,34,gio,gio,train
NP_m_34_tri03c.wav,NP,m,34,tri,tri,train
NP_m_34_col02c.wav,NP,m,34,col,col,train
NP_m_34_tri11b.wav,NP,m,34,tri,tri,train
NP_m_34_dis19b.wav,NP,m,34,dis,dis,train
NP_m_34_sor06b.wav,NP,m,34,sor,sor,train
NP_m_34_rab00a.wav,NP,m,34,rab,rab,train
NP_m_34_tri02b.wav,NP,m,34,tri,tri,train
NP_m_34_dis03b.wav,NP,m,34,dis,dis,train
NP_m_34_dis03c.wav,NP,m,34,dis,dis,train
NP_m_34_gio12b.wav,NP,m,34,gio,gio,train
NP_m_34_dis21b.wav,NP,m,34,dis,dis,train
NP_m_34_gio06b.wav,NP,m,34,gio,gio,train
NP_m_34_tri04b.wav,NP,m,34,tri,tri,train
NP_m_34_tri09c.wav,NP,m,34,tri,tri,train
NP_m_34_col01c.wav,NP,m,34,col,col,train
NP_m_34_pau13b.wav,NP,m,34,pau,pau,train
NP_m_34_rab15b.wav,NP,m,34,rab,rab,train
NP_m_34_pau08b.wav,NP,m,34,pau,pau,train
NP_m_34_gio07c.wav,NP,m,34,gio,gio,train
NP_m_34_dis10b.wav,NP,m,34,dis,dis,train
NP_m_34_col07b.wav,NP,m,34,col,col,train
PR_m_34_dis08c.wav,PR,m,34,dis,dis,train
NP_m_34_dis06c.wav,NP,m,34,dis,dis,train
NP_m_34_col13b.wav,NP,m,34,col,col,train
NP_m_34_col11b.wav,NP,m,34,col,col,train
NP_m_34_col12b.wav,NP,m,34,col,col,train
NP_m_34_sor00a.wav,NP,m,34,sor,sor,train
