File,Selection,Gender,Speaker ID,y_true,y_pred,Dataset
NP_m_63_dis03b.wav,NP,m,63,dis,dis,train
NP_m_63_rab19b.wav,NP,m,63,rab,rab,train
NP_m_63_tri16b.wav,NP,m,63,tri,tri,train
NP_m_63_sor08b.wav,NP,m,63,sor,sor,train
NP_m_63_rab07b.wav,NP,m,63,rab,rab,train
NP_m_63_tri06b.wav,NP,m,63,tri,tri,train
NP_m_63_gio07c.wav,NP,m,63,gio,gio,train
NP_m_63_dis06b.wav,NP,m,63,dis,dis,train
NP_m_63_col03b.wav,NP,m,63,col,col,train
NP_m_63_pau02b.wav,NP,m,63,pau,pau,train
NP_m_63_gio14b.wav,NP,m,63,gio,gio,train
NP_m_63_gio18b.wav,NP,m,63,gio,gio,train
NP_m_63_tri05b.wav,NP,m,63,tri,tri,train
NP_m_63_tri08b.wav,NP,m,63,tri,tri,train
NP_m_63_dis09b.wav,NP,m,63,dis,dis,train
NP_m_63_sor02b.wav,NP,m,63,sor,sor,train
NP_m_63_dis17b.wav,NP,m,63,dis,dis,train
NP_m_63_dis05b.wav,NP,m,63,dis,dis,train
NP_m_63_dis13b.wav,NP,m,63,dis,dis,train
NP_m_63_tri06c.wav,NP,m,63,tri,tri,train
NP_m_63_sor10b.wav,NP,m,63,sor,sor,train
NP_m_63_pau05b.wav,NP,m,63,pau,pau,train
NP_m_63_col10b.wav,NP,m,63,col,col,train
NP_m_63_col12b.wav,NP,m,63,col,col,train
NP_m_63_col02b.wav,NP,m,63,col,col,train
NP_m_63_pau11b.wav,NP,m,63,pau,pau,train
NP_m_63_dis15b.wav,NP,m,63,dis,dis,train
NP_m_63_sor09b.wav,NP,m,63,sor,sor,train
NP_m_63_dis12b.wav,NP,m,63,dis,dis,train
NP_m_63_pau03b.wav,NP,m,63,pau,pau,train
NP_m_63_sor03b.wav,NP,m,63,sor,sor,train
NP_m_63_rab14b.wav,NP,m,63,rab,rab,train
NP_m_63_gio05c.wav,NP,m,63,gio,gio,train
NP_m_63_rab15b.wav,NP,m,63,rab,rab,train
NP_m_63_sor01b.wav,NP,m,63,sor,sor,train
NP_m_63_dis02b.wav,NP,m,63,dis,dis,train
NP_m_63_pau13b.wav,NP,m,63,pau,pau,train
NP_m_63_tri18b.wav,NP,m,63,tri,tri,train
NP_m_63_tri01b.wav,NP,m,63,tri,tri,train
NP_m_63_tri17b.wav,NP,m,63,tri,tri,train
NP_m_63_col09b.wav,NP,m,63,col,col,train
NP_m_63_rab08b.wav,NP,m,63,rab,rab,train
NP_m_63_pau12b.wav,NP,m,63,pau,pau,train
NP_m_63_tri05c.wav,NP,m,63,tri,tri,train
NP_m_63_gio05b.wav,NP,m,63,gio,gio,train
NP_m_63_rab04b.wav,NP,m,63,rab,rab,train
NP_m_63_tri12b.wav,NP,m,63,tri,tri,train
NP_m_63_tri11b.wav,NP,m,63,tri,tri,train
NP_m_63_gio06c.wav,NP,m,63,gio,gio,train
NP_m_63_gio00a.wav,NP,m,63,gio,gio,train
NP_m_63_dis16b.wav,NP,m,63,dis,dis,train
NP_m_63_rab01b.wav,NP,m,63,rab,rab,train
NP_m_63_col08b.wav,NP,m,63,col,col,train
NP_m_63_dis18b.wav,NP,m,63,dis,dis,train
NP_m_63_dis14b.wav,NP,m,63,dis,dis,train
NP_m_63_tri04c.wav,NP,m,63,tri,tri,train
NP_m_63_tri03b.wav,NP,m,63,tri,tri,train
NP_m_63_rab11b.wav,NP,m,63,rab,rab,train
NP_m_63_rab02b.wav,NP,m,63,rab,rab,train
PR_m_63_col05c.wav,PR,m,63,col,col,train
NP_m_63_pau15b.wav,NP,m,63,pau,pau,train
NP_m_63_pau04b.wav,NP,m,63,pau,pau,train
NP_m_63_tri10b.wav,NP,m,63,tri,tri,train
NP_m_63_gio02b.wav,NP,m,63,gio,gio,train
NP_m_63_sor11b.wav,NP,m,63,sor,sor,train
NP_m_63_rab17b.wav,NP,m,63,rab,rab,train
NP_m_63_dis08b.wav,NP,m,63,dis,dis,train
NP_m_63_rab13b.wav,NP,m,63,rab,rab,train
NP_m_63_gio06b.wav,NP,m,63,gio,gio,train
PR_m_63_col02c.wav,PR,m,63,col,col,train
NP_m_63_gio03b.wav,NP,m,63,gio,gio,train
NP_m_63_dis03c.wav,NP,m,63,dis,dis,train
NP_m_63_gio04b.wav,NP,m,63,gio,gio,train
NP_m_63_sor02c.wav,NP,m,63,sor,sor,train
NP_m_63_dis11b.wav,NP,m,63,dis,dis,train
NP_m_63_col05b.wav,NP,m,63,col,col,train
NP_m_63_pau07b.wav,NP,m,63,pau,pau,train
NP_m_63_rab02c.wav,NP,m,63,rab,rab,train
NP_m_63_pau06b.wav,NP,m,63,pau,pau,train
NP_m_63_sor01c.wav,NP,m,63,sor,sor,train
NP_m_63_gio03c.wav,NP,m,63,gio,gio,train
NP_m_63_dis07b.wav,NP,m,63,dis,dis,train
NP_m_63_sor05b.wav,NP,m,63,sor,sor,train
NP_m_63_col06b.wav,NP,m,63,col,col,train
PR_m_63_dis01c.wav,PR,m,63,dis,dis,train
PR_m_63_col07c.wav,PR,m,63,col,col,train
PR_m_63_col04c.wav,PR,m,63,col,col,train
PR_m_63_col03c.wav,PR,m,63,col,col,train
NP_m_63_col13b.wav,NP,m,63,col,col,train
NP_m_63_sor00a.wav,NP,m,63,sor,sor,train
NP_m_63_pau02c.wav,NP,m,63,pau,pau,train
NP_m_63_rab05b.wav,NP,m,63,rab,rab,train
NP_m_63_gio20b.wav,NP,m,63,gio,gio,train
NP_m_63_tri02b.wav,NP,m,63,tri,tri,train
NP_m_63_tri03c.wav,NP,m,63,tri,tri,train
NP_m_63_gio15b.wav,NP,m,63,gio,gio,train
NP_m_63_gio02c.wav,NP,m,63,gio,gio,train
NP_m_63_tri07b.wav,NP,m,63,tri,tri,train
NP_m_63_rab01c.wav,NP,m,63,rab,rab,train
NP_m_63_rab09b.wav,NP,m,63,rab,rab,dev
NP_m_63_pau14b.wav,NP,m,63,pau,pau,dev
NP_m_63_rab16b.wav,NP,m,63,rab,rab,dev
NP_m_63_gio09b.wav,NP,m,63,gio,gio,dev
PR_m_63_dis02c.wav,PR,m,63,dis,dis,dev
NP_m_63_pau00a.wav,NP,m,63,pau,pau,dev
NP_m_63_dis23b.wav,NP,m,63,dis,dis,dev
NP_m_63_tri09b.wav,NP,m,63,tri,tri,dev
PR_m_63_col00a.wav,PR,m,63,col,col,dev
NP_m_63_rab18b.wav,NP,m,63,rab,rab,dev
NP_m_63_pau09b.wav,NP,m,63,pau,pau,dev
NP_m_63_gio01c.wav,NP,m,63,gio,gio,dev
NP_m_63_gio17b.wav,NP,m,63,gio,gio,dev
NP_m_63_col04b.wav,NP,m,63,col,col,dev
NP_m_63_tri13b.wav,NP,m,63,tri,tri,dev
NP_m_63_sor13b.wav,NP,m,63,sor,sor,dev
NP_m_63_sor12b.wav,NP,m,63,sor,sor,dev
PR_m_63_col08c.wav,PR,m,63,col,col,dev
NP_m_63_dis21b.wav,NP,m,63,dis,dis,dev
NP_m_63_tri14b.wav,NP,m,63,tri,tri,dev
NP_m_63_rab03c.wav,NP,m,63,rab,rab,dev
NP_m_63_gio11b.wav,NP,m,63,gio,gio,dev
NP_m_63_col01b.wav,NP,m,63,col,col,dev
NP_m_63_tri04b.wav,NP,m,63,tri,tri,dev
NP_m_63_dis04b.wav,NP,m,63,dis,dis,dev
NP_m_63_dis10b.wav,NP,m,63,dis,dis,test
NP_m_63_gio16b.wav,NP,m,63,gio,gio,test
NP_m_63_pau10b.wav,NP,m,63,pau,gio,test
NP_m_63_sor06b.wav,NP,m,63,sor,sor,test
NP_m_63_sor07b.wav,NP,m,63,sor,sor,test
NP_m_63_dis22b.wav,NP,m,63,dis,dis,test
NP_m_63_gio04c.wav,NP,m,63,gio,gio,test
PR_m_63_pau01c.wav,PR,m,63,pau,pau,test
NP_m_63_dis01b.wav,NP,m,63,dis,rab,test
NP_m_63_rab06b.wav,NP,m,63,rab,col,test
PR_m_63_col01c.wav,PR,m,63,col,col,test
NP_m_63_gio07b.wav,NP,m,63,gio,col,test
NP_m_63_tri07c.wav,NP,m,63,tri,pau,test
NP_m_63_dis19b.wav,NP,m,63,dis,dis,test
NP_m_63_gio12b.wav,NP,m,63,gio,gio,test
NP_m_63_tri01c.wav,NP,m,63,tri,col,test
NP_m_63_tri00a.wav,NP,m,63,tri,sor,test
NP_m_63_rab20b.wav,NP,m,63,rab,gio,test
NP_m_63_dis20b.wav,NP,m,63,dis,dis,test
NP_m_63_col07b.wav,NP,m,63,col,sor,test
NP_m_63_dis00a.wav,NP,m,63,dis,dis,test
NP_m_63_pau01b.wav,NP,m,63,pau,dis,test
NP_m_63_gio01b.wav,NP,m,63,gio,gio,test
NP_m_63_tri19b.wav,NP,m,63,tri,pau,test
NP_m_63_sor04b.wav,NP,m,63,sor,gio,test
NP_m_63_col11b.wav,NP,m,63,col,col,test
NP_m_63_tri02c.wav,NP,m,63,tri,tri,test
NP_m_63_rab12b.wav,NP,m,63,rab,pau,test
NP_m_63_rab10b.wav,NP,m,63,rab,rab,test
NP_m_63_rab00a.wav,NP,m,63,rab,rab,test
PR_m_63_col06c.wav,PR,m,63,col,col,test
NP_m_63_pau08b.wav,NP,m,63,pau,sor,test
