File,Selection,Gender,Speaker ID,y_true,y_pred,Train,Fold
NP_m_18_col00a.wav,NP,m,18,col,col,1,5
NP_m_18_col01b.wav,NP,m,18,col,col,1,5
NP_m_18_col03b.wav,NP,m,18,col,col,1,5
NP_m_18_col04b.wav,NP,m,18,col,col,1,5
NP_m_18_col05b.wav,NP,m,18,col,col,1,5
NP_m_18_col06b.wav,NP,m,18,col,col,1,5
NP_m_18_col07b.wav,NP,m,18,col,col,1,5
NP_m_18_col08b.wav,NP,m,18,col,col,1,5
NP_m_18_col09b.wav,NP,m,18,col,col,1,5
NP_m_18_col10b.wav,NP,m,18,col,col,1,5
NP_m_18_col11b.wav,NP,m,18,col,col,1,5
NP_m_18_col12b.wav,NP,m,18,col,col,1,5
NP_m_18_col13b.wav,NP,m,18,col,col,1,5
NP_m_18_dis01b.wav,NP,m,18,dis,dis,1,5
NP_m_18_dis02b.wav,NP,m,18,dis,dis,1,5
NP_m_18_dis03b.wav,NP,m,18,dis,dis,1,5
NP_m_18_dis04b.wav,NP,m,18,dis,dis,1,5
NP_m_18_dis05b.wav,NP,m,18,dis,dis,1,5
NP_m_18_dis08b.wav,NP,m,18,dis,dis,1,5
NP_m_18_dis10b.wav,NP,m,18,dis,dis,1,5
NP_m_18_dis11b.wav,NP,m,18,dis,dis,1,5
NP_m_18_dis12b.wav,NP,m,18,dis,dis,1,5
NP_m_18_dis13b.wav,NP,m,18,dis,dis,1,5
NP_m_18_dis14b.wav,NP,m,18,dis,dis,1,5
NP_m_18_dis16b.wav,NP,m,18,dis,dis,1,5
NP_m_18_dis18b.wav,NP,m,18,dis,dis,1,5
NP_m_18_dis19b.wav,NP,m,18,dis,dis,1,5
NP_m_18_dis20b.wav,NP,m,18,dis,dis,1,5
NP_m_18_dis21b.wav,NP,m,18,dis,dis,1,5
NP_m_18_dis23b.wav,NP,m,18,dis,dis,1,5
NP_m_18_gio00a.wav,NP,m,18,gio,gio,1,5
NP_m_18_gio01b.wav,NP,m,18,gio,gio,1,5
NP_m_18_gio02b.wav,NP,m,18,gio,gio,1,5
NP_m_18_gio03b.wav,NP,m,18,gio,gio,1,5
NP_m_18_gio04b.wav,NP,m,18,gio,gio,1,5
NP_m_18_gio05b.wav,NP,m,18,gio,gio,1,5
NP_m_18_gio06b.wav,NP,m,18,gio,gio,1,5
NP_m_18_gio07b.wav,NP,m,18,gio,gio,1,5
NP_m_18_gio09b.wav,NP,m,18,gio,gio,1,5
NP_m_18_gio11b.wav,NP,m,18,gio,gio,1,5
NP_m_18_gio12b.wav,NP,m,18,gio,gio,1,5
NP_m_18_gio14b.wav,NP,m,18,gio,gio,1,5
NP_m_18_gio15b.wav,NP,m,18,gio,gio,1,5
NP_m_18_gio16b.wav,NP,m,18,gio,gio,1,5
NP_m_18_gio17b.wav,NP,m,18,gio,gio,1,5
NP_m_18_gio18b.wav,NP,m,18,gio,gio,1,5
NP_m_18_pau00a.wav,NP,m,18,pau,pau,1,5
NP_m_18_pau01b.wav,NP,m,18,pau,pau,1,5
NP_m_18_pau02b.wav,NP,m,18,pau,pau,1,5
NP_m_18_pau03b.wav,NP,m,18,pau,pau,1,5
NP_m_18_pau04b.wav,NP,m,18,pau,pau,1,5
NP_m_18_pau05b.wav,NP,m,18,pau,pau,1,5
NP_m_18_pau06b.wav,NP,m,18,pau,pau,1,5
NP_m_18_pau08b.wav,NP,m,18,pau,pau,1,5
NP_m_18_pau09b.wav,NP,m,18,pau,pau,1,5
NP_m_18_pau10b.wav,NP,m,18,pau,pau,1,5
NP_m_18_pau11b.wav,NP,m,18,pau,pau,1,5
NP_m_18_pau12b.wav,NP,m,18,pau,pau,1,5
NP_m_18_pau13b.wav,NP,m,18,pau,pau,1,5
NP_m_18_pau14b.wav,NP,m,18,pau,pau,1,5
NP_m_18_pau15b.wav,NP,m,18,pau,pau,1,5
NP_m_18_rab00a.wav,NP,m,18,rab,rab,1,5
NP_m_18_rab01b.wav,NP,m,18,rab,rab,1,5
NP_m_18_rab03b.wav,NP,m,18,rab,rab,1,5
NP_m_18_rab04b.wav,NP,m,18,rab,rab,1,5
NP_m_18_rab06b.wav,NP,m,18,rab,rab,1,5
NP_m_18_rab07b.wav,NP,m,18,rab,rab,1,5
NP_m_18_rab08b.wav,NP,m,18,rab,rab,1,5
NP_m_18_rab09b.wav,NP,m,18,rab,rab,1,5
NP_m_18_rab11b.wav,NP,m,18,rab,rab,1,5
NP_m_18_rab13b.wav,NP,m,18,rab,rab,1,5
NP_m_18_rab14b.wav,NP,m,18,rab,rab,1,5
NP_m_18_rab16b.wav,NP,m,18,rab,rab,1,5
NP_m_18_rab17b.wav,NP,m,18,rab,rab,1,5
NP_m_18_rab18b.wav,NP,m,18,rab,rab,1,5
NP_m_18_sor01b.wav,NP,m,18,sor,sor,1,5
NP_m_18_sor02b.wav,NP,m,18,sor,sor,1,5
NP_m_18_sor03b.wav,NP,m,18,sor,sor,1,5
NP_m_18_sor04b.wav,NP,m,18,sor,sor,1,5
NP_m_18_sor10b.wav,NP,m,18,sor,sor,1,5
NP_m_18_sor12b.wav,NP,m,18,sor,sor,1,5
NP_m_18_tri10b.wav,NP,m,18,tri,tri,1,5
NP_m_18_tri11b.wav,NP,m,18,tri,tri,1,5
NP_m_18_tri12b.wav,NP,m,18,tri,tri,1,5
NP_m_18_tri13b.wav,NP,m,18,tri,tri,1,5
NP_m_18_tri15b.wav,NP,m,18,tri,tri,1,5
NP_m_18_tri16b.wav,NP,m,18,tri,tri,1,5
NP_m_18_tri19b.wav,NP,m,18,tri,tri,1,5
PR_m_18_rab10b.wav,PR,m,18,rab,rab,1,5
PR_m_18_sor05b.wav,PR,m,18,sor,sor,1,5
PR_m_18_sor06b.wav,PR,m,18,sor,sor,1,5
PR_m_18_sor07b.wav,PR,m,18,sor,sor,1,5
PR_m_18_sor09b.wav,PR,m,18,sor,sor,1,5
PR_m_18_sor13b.wav,PR,m,18,sor,sor,1,5
PR_m_18_tri00a.wav,PR,m,18,tri,tri,1,5
