File,Selection,Gender,Speaker ID,y_true,y_pred,Dataset
NP_m_04_rab06b.wav,NP,m,4,rab,rab,train
NP_m_04_rab02b.wav,NP,m,4,rab,rab,train
NP_m_04_rab01b.wav,NP,m,4,rab,rab,train
NP_m_04_sor02b.wav,NP,m,4,sor,sor,train
NP_m_04_dis03b.wav,NP,m,4,dis,dis,train
NP_m_04_gio18b.wav,NP,m,4,gio,gio,train
NP_m_04_col02b.wav,NP,m,4,col,col,train
NP_m_04_rab12b.wav,NP,m,4,rab,rab,train
NP_m_04_col07b.wav,NP,m,4,col,col,train
NP_m_04_pau04b.wav,NP,m,4,pau,pau,train
NP_m_04_dis23b.wav,NP,m,4,dis,dis,train
NP_m_04_sor10b.wav,NP,m,4,sor,sor,train
NP_m_04_dis21b.wav,NP,m,4,dis,dis,train
NP_m_04_tri05b.wav,NP,m,4,tri,tri,train
NP_m_04_gio07b.wav,NP,m,4,gio,gio,train
NP_m_04_gio01b.wav,NP,m,4,gio,gio,train
NP_m_04_dis16b.wav,NP,m,4,dis,dis,train
NP_m_04_rab11b.wav,NP,m,4,rab,rab,train
NP_m_04_col00a.wav,NP,m,4,col,col,train
NP_m_04_dis13b.wav,NP,m,4,dis,dis,train
NP_m_04_tri02b.wav,NP,m,4,tri,tri,train
NP_m_04_dis10b.wav,NP,m,4,dis,dis,train
NP_m_04_dis12b.wav,NP,m,4,dis,dis,train
NP_m_04_dis09b.wav,NP,m,4,dis,dis,train
NP_m_04_gio20b.wav,NP,m,4,gio,gio,train
NP_m_04_tri07b.wav,NP,m,4,tri,tri,train
PR_m_04_rab19b.wav,PR,m,4,rab,rab,train
NP_m_04_sor03b.wav,NP,m,4,sor,sor,train
NP_m_04_sor07b.wav,NP,m,4,sor,sor,train
NP_m_04_pau14b.wav,NP,m,4,pau,pau,train
NP_m_04_rab08b.wav,NP,m,4,rab,rab,train
NP_m_04_gio12b.wav,NP,m,4,gio,gio,train
NP_m_04_tri15b.wav,NP,m,4,tri,tri,train
NP_m_04_sor12b.wav,NP,m,4,sor,sor,train
NP_m_04_col04b.wav,NP,m,4,col,col,train
NP_m_04_dis15b.wav,NP,m,4,dis,dis,train
NP_m_04_rab05b.wav,NP,m,4,rab,rab,train
PR_m_04_rab10b.wav,PR,m,4,rab,rab,train
NP_m_04_tri06b.wav,NP,m,4,tri,tri,train
NP_m_04_tri09b.wav,NP,m,4,tri,tri,train
NP_m_04_gio04b.wav,NP,m,4,gio,gio,train
NP_m_04_dis06b.wav,NP,m,4,dis,dis,train
NP_m_04_pau13b.wav,NP,m,4,pau,pau,train
NP_m_04_rab13b.wav,NP,m,4,rab,rab,train
NP_m_04_tri18b.wav,NP,m,4,tri,tri,train
NP_m_04_pau06b.wav,NP,m,4,pau,pau,train
NP_m_04_gio11b.wav,NP,m,4,gio,gio,train
NP_m_04_gio03b.wav,NP,m,4,gio,gio,train
PR_m_04_rab16b.wav,PR,m,4,rab,rab,train
NP_m_04_sor06b.wav,NP,m,4,sor,sor,train
NP_m_04_pau05b.wav,NP,m,4,pau,pau,train
NP_m_04_dis08b.wav,NP,m,4,dis,dis,train
NP_m_04_tri04b.wav,NP,m,4,tri,tri,train
NP_m_04_tri16b.wav,NP,m,4,tri,tri,train
NP_m_04_col01b.wav,NP,m,4,col,col,train
NP_m_04_gio08b.wav,NP,m,4,gio,gio,train
NP_m_04_tri11b.wav,NP,m,4,tri,tri,train
NP_m_04_pau09b.wav,NP,m,4,pau,pau,train
NP_m_04_rab07b.wav,NP,m,4,rab,rab,train
NP_m_04_col13b.wav,NP,m,4,col,col,train
NP_m_04_sor01b.wav,NP,m,4,sor,sor,train
NP_m_04_pau02b.wav,NP,m,4,pau,pau,train
NP_m_04_tri13b.wav,NP,m,4,tri,tri,train
NP_m_04_pau00a.wav,NP,m,4,pau,pau,train
NP_m_04_tri17b.wav,NP,m,4,tri,tri,train
NP_m_04_dis14b.wav,NP,m,4,dis,dis,train
NP_m_04_sor05b.wav,NP,m,4,sor,sor,train
NP_m_04_col06b.wav,NP,m,4,col,col,train
NP_m_04_col08b.wav,NP,m,4,col,col,train
NP_m_04_col11b.wav,NP,m,4,col,col,train
NP_m_04_tri01b.wav,NP,m,4,tri,tri,train
PR_m_04_rab20b.wav,PR,m,4,rab,rab,train
