File,Selection,Gender,Speaker ID,y_true,y_pred,Dataset
NP_f_47_sor06b.wav,NP,f,47,sor,sor,train
NP_f_47_gio18b.wav,NP,f,47,gio,gio,train
NP_f_47_dis10b.wav,NP,f,47,dis,dis,train
PR_f_47_dis13b.wav,PR,f,47,dis,dis,train
NP_f_47_gio17b.wav,NP,f,47,gio,gio,train
NP_f_47_sor07b.wav,NP,f,47,sor,sor,train
NP_f_47_tri11b.wav,NP,f,47,tri,tri,train
NP_f_47_dis11b.wav,NP,f,47,dis,dis,train
NP_f_47_pau05c.wav,NP,f,47,pau,pau,train
NP_f_47_rab15b.wav,NP,f,47,rab,rab,train
NP_f_47_rab08b.wav,NP,f,47,rab,rab,train
NP_f_47_tri16b.wav,NP,f,47,tri,tri,train
NP_f_47_sor08b.wav,NP,f,47,sor,sor,train
NP_f_47_col10b.wav,NP,f,47,col,col,train
NP_f_47_gio12b.wav,NP,f,47,gio,gio,train
NP_f_47_col01b.wav,NP,f,47,col,col,train
NP_f_47_tri01b.wav,NP,f,47,tri,tri,train
NP_f_47_tri14b.wav,NP,f,47,tri,tri,train
NP_f_47_dis05c.wav,NP,f,47,dis,dis,train
PR_f_47_dis08c.wav,PR,f,47,dis,dis,train
NP_f_47_sor02b.wav,NP,f,47,sor,sor,train
PR_f_47_dis10c.wav,PR,f,47,dis,dis,train
PR_f_47_dis17b.wav,PR,f,47,dis,dis,train
NP_f_47_rab14b.wav,NP,f,47,rab,rab,train
NP_f_47_dis05b.wav,NP,f,47,dis,dis,train
NP_f_47_pau06c.wav,NP,f,47,pau,pau,train
NP_f_47_rab11b.wav,NP,f,47,rab,rab,train
NP_f_47_pau02c.wav,NP,f,47,pau,pau,train
NP_f_47_tri08b.wav,NP,f,47,tri,tri,train
NP_f_47_rab02c.wav,NP,f,47,rab,rab,train
NP_f_47_tri15b.wav,NP,f,47,tri,tri,train
PR_f_47_dis09b.wav,PR,f,47,dis,dis,train
NP_f_47_gio02b.wav,NP,f,47,gio,gio,train
NP_f_47_col06b.wav,NP,f,47,col,col,train
NP_f_47_col05b.wav,NP,f,47,col,col,train
NP_f_47_gio05c.wav,NP,f,47,gio,gio,train
NP_f_47_dis02c.wav,NP,f,47,dis,dis,train
NP_f_47_rab02b.wav,NP,f,47,rab,rab,train
NP_f_47_rab16b.wav,NP,f,47,rab,rab,train
PR_f_47_dis14b.wav,PR,f,47,dis,dis,train
NP_f_47_pau15b.wav,NP,f,47,pau,pau,train
PR_f_47_tri19b.wav,PR,f,47,tri,tri,train
NP_f_47_tri07b.wav,NP,f,47,tri,tri,train
NP_f_47_sor03b.wav,NP,f,47,sor,sor,train
NP_f_47_col03b.wav,NP,f,47,col,col,train
NP_f_47_rab03c.wav,NP,f,47,rab,rab,train
NP_f_47_pau03c.wav,NP,f,47,pau,pau,train
NP_f_47_tri09b.wav,NP,f,47,tri,tri,train
NP_f_47_gio20b.wav,NP,f,47,gio,gio,train
NP_f_47_rab19b.wav,NP,f,47,rab,rab,train
PR_f_47_tri05c.wav,PR,f,47,tri,tri,train
NP_f_47_tri06c.wav,NP,f,47,tri,tri,train
NP_f_47_dis00a.wav,NP,f,47,dis,dis,train
NP_f_47_dis19b.wav,NP,f,47,dis,dis,train
NP_f_47_dis08b.wav,NP,f,47,dis,dis,train
NP_f_47_pau00a.wav,NP,f,47,pau,pau,train
NP_f_47_pau08b.wav,NP,f,47,pau,pau,train
NP_f_47_pau07b.wav,NP,f,47,pau,pau,train
NP_f_47_col13b.wav,NP,f,47,col,col,train
NP_f_47_dis12b.wav,NP,f,47,dis,dis,train
NP_f_47_dis04c.wav,NP,f,47,dis,dis,train
NP_f_47_sor11b.wav,NP,f,47,sor,sor,train
PR_f_47_tri04c.wav,PR,f,47,tri,tri,train
NP_f_47_tri03b.wav,NP,f,47,tri,tri,train
NP_f_47_rab05c.wav,NP,f,47,rab,rab,train
NP_f_47_col04c.wav,NP,f,47,col,col,train
NP_f_47_pau13b.wav,NP,f,47,pau,pau,train
PR_f_47_tri03c.wav,PR,f,47,tri,tri,train
NP_f_47_gio06b.wav,NP,f,47,gio,gio,train
NP_f_47_sor00a.wav,NP,f,47,sor,sor,train
NP_f_47_rab04c.wav,NP,f,47,rab,rab,train
NP_f_47_dis15c.wav,NP,f,47,dis,dis,train
NP_f_47_pau09b.wav,NP,f,47,pau,pau,train
NP_f_47_rab10b.wav,NP,f,47,rab,rab,train
NP_f_47_dis07c.wav,NP,f,47,dis,dis,train
NP_f_47_col02c.wav,NP,f,47,col,col,train
PR_f_47_dis13c.wav,PR,f,47,dis,dis,train
NP_f_47_dis02b.wav,NP,f,47,dis,dis,train
