File,Selection,Gender,Speaker ID,y_true,y_pred,Dataset
NP_m_05_rab04b.wav,NP,m,5,rab,rab,train
NP_m_05_rab06b.wav,NP,m,5,rab,rab,train
PR_m_05_rab20b.wav,PR,m,5,rab,rab,train
PR_m_05_sor05b.wav,PR,m,5,sor,sor,train
NP_m_05_dis16b.wav,NP,m,5,dis,dis,train
NP_m_05_gio02b.wav,NP,m,5,gio,gio,train
NP_m_05_col03b.wav,NP,m,5,col,col,train
PR_m_05_rab19b.wav,PR,m,5,rab,rab,train
NP_m_05_col08b.wav,NP,m,5,col,col,train
PR_m_05_pau10b.wav,PR,m,5,pau,pau,train
NP_m_05_dis00a.wav,NP,m,5,dis,dis,train
NP_m_05_sor12b.wav,NP,m,5,sor,sor,train
NP_m_05_dis12b.wav,NP,m,5,dis,dis,train
PR_m_05_tri03b.wav,PR,m,5,tri,tri,train
NP_m_05_gio05b.wav,NP,m,5,gio,gio,train
NP_m_05_gio01b.wav,NP,m,5,gio,gio,train
PR_m_05_gio18b.wav,PR,m,5,gio,gio,train
PR_m_05_rab17b.wav,PR,m,5,rab,rab,train
NP_m_05_col01b.wav,NP,m,5,col,col,train
NP_m_05_dis14b.wav,NP,m,5,dis,dis,train
PR_m_05_tri08b.wav,PR,m,5,tri,tri,train
NP_m_05_dis23b.wav,NP,m,5,dis,dis,train
NP_m_05_dis01b.wav,NP,m,5,dis,dis,train
NP_m_05_dis21b.wav,NP,m,5,dis,dis,train
PR_m_05_pau13b.wav,PR,m,5,pau,pau,train
PR_m_05_tri00a.wav,PR,m,5,tri,tri,train
PR_m_05_rab18b.wav,PR,m,5,rab,rab,train
PR_m_05_sor07b.wav,PR,m,5,sor,sor,train
NP_m_05_rab13b.wav,NP,m,5,rab,rab,train
NP_m_05_pau06b.wav,NP,m,5,pau,pau,train
PR_m_05_rab15b.wav,PR,m,5,rab,rab,train
NP_m_05_gio20b.wav,NP,m,5,gio,gio,train
PR_m_05_tri16b.wav,PR,m,5,tri,tri,train
NP_m_05_sor03b.wav,NP,m,5,sor,sor,train
NP_m_05_col05b.wav,NP,m,5,col,col,train
NP_m_05_dis20b.wav,NP,m,5,dis,dis,train
NP_m_05_rab02b.wav,NP,m,5,rab,rab,train
PR_m_05_rab00a.wav,PR,m,5,rab,rab,train
PR_m_05_tri06b.wav,PR,m,5,tri,tri,train
PR_m_05_tri02b.wav,PR,m,5,tri,tri,train
NP_m_05_gio00a.wav,NP,m,5,gio,gio,train
NP_m_05_gio15b.wav,NP,m,5,gio,gio,train
PR_m_05_pau14b.wav,PR,m,5,pau,pau,train
NP_m_05_rab09b.wav,NP,m,5,rab,rab,train
PR_m_05_tri09b.wav,PR,m,5,tri,tri,train
PR_m_05_pau09b.wav,PR,m,5,pau,pau,train
NP_m_05_gio16b.wav,NP,m,5,gio,gio,train
NP_m_05_gio04b.wav,NP,m,5,gio,gio,train
NP_m_05_rab11b.wav,NP,m,5,rab,rab,train
PR_m_05_sor08b.wav,PR,m,5,sor,sor,train
PR_m_05_pau12b.wav,PR,m,5,pau,pau,train
NP_m_05_dis08b.wav,NP,m,5,dis,dis,train
PR_m_05_tri12b.wav,PR,m,5,tri,tri,train
PR_m_05_tri14b.wav,PR,m,5,tri,tri,train
NP_m_05_col02b.wav,NP,m,5,col,col,train
NP_m_05_gio11b.wav,NP,m,5,gio,gio,train
NP_m_05_tri05b.wav,NP,m,5,tri,tri,train
PR_m_05_pau15b.wav,PR,m,5,pau,pau,train
NP_m_05_rab05b.wav,NP,m,5,rab,rab,train
PR_m_05_col12b.wav,PR,m,5,col,col,train
PR_m_05_sor10b.wav,PR,m,5,sor,sor,train
NP_m_05_pau07b.wav,NP,m,5,pau,pau,train
PR_m_05_sor06b.wav,PR,m,5,sor,sor,train
NP_m_05_pau05b.wav,NP,m,5,pau,pau,train
