File,Selection,Gender,Speaker ID,y_true,y_pred,Train,Fold
NP_f_61_dis00a.wav,NP,f,61,dis,dis,1,5
NP_f_61_dis03b.wav,NP,f,61,dis,dis,1,5
NP_f_61_dis04b.wav,NP,f,61,dis,dis,1,5
NP_f_61_dis05b.wav,NP,f,61,dis,dis,1,5
NP_f_61_dis06b.wav,NP,f,61,dis,dis,1,5
NP_f_61_dis07b.wav,NP,f,61,dis,dis,1,5
NP_f_61_dis08b.wav,NP,f,61,dis,dis,1,5
NP_f_61_dis09b.wav,NP,f,61,dis,dis,1,5
NP_f_61_dis10b.wav,NP,f,61,dis,dis,1,5
NP_f_61_dis11b.wav,NP,f,61,dis,dis,1,5
NP_f_61_dis12b.wav,NP,f,61,dis,dis,1,5
NP_f_61_dis13b.wav,NP,f,61,dis,dis,1,5
NP_f_61_dis15b.wav,NP,f,61,dis,dis,1,5
NP_f_61_dis16b.wav,NP,f,61,dis,dis,1,5
NP_f_61_dis19b.wav,NP,f,61,dis,dis,1,5
NP_f_61_dis20b.wav,NP,f,61,dis,dis,1,5
NP_f_61_dis21b.wav,NP,f,61,dis,dis,1,5
NP_f_61_gio00a.wav,NP,f,61,gio,gio,1,5
NP_f_61_gio01c.wav,NP,f,61,gio,gio,1,5
NP_f_61_gio02b.wav,NP,f,61,gio,gio,1,5
NP_f_61_gio02c.wav,NP,f,61,gio,gio,1,5
NP_f_61_gio03b.wav,NP,f,61,gio,gio,1,5
NP_f_61_gio03c.wav,NP,f,61,gio,gio,1,5
NP_f_61_gio05b.wav,NP,f,61,gio,gio,1,5
NP_f_61_gio06b.wav,NP,f,61,gio,gio,1,5
NP_f_61_gio07b.wav,NP,f,61,gio,gio,1,5
NP_f_61_gio08b.wav,NP,f,61,gio,gio,1,5
NP_f_61_gio09b.wav,NP,f,61,gio,gio,1,5
NP_f_61_gio11b.wav,NP,f,61,gio,gio,1,5
NP_f_61_gio12b.wav,NP,f,61,gio,gio,1,5
NP_f_61_gio15b.wav,NP,f,61,gio,gio,1,5
NP_f_61_gio16b.wav,NP,f,61,gio,gio,1,5
NP_f_61_gio17b.wav,NP,f,61,gio,gio,1,5
NP_f_61_gio18b.wav,NP,f,61,gio,gio,1,5
NP_f_61_gio19b.wav,NP,f,61,gio,gio,1,5
NP_f_61_gio20b.wav,NP,f,61,gio,gio,1,5
NP_f_61_pau01b.wav,NP,f,61,pau,pau,1,5
NP_f_61_pau01c.wav,NP,f,61,pau,pau,1,5
NP_f_61_pau02b.wav,NP,f,61,pau,pau,1,5
NP_f_61_pau02c.wav,NP,f,61,pau,pau,1,5
NP_f_61_pau03b.wav,NP,f,61,pau,pau,1,5
NP_f_61_pau04b.wav,NP,f,61,pau,pau,1,5
NP_f_61_pau05b.wav,NP,f,61,pau,pau,1,5
NP_f_61_pau06b.wav,NP,f,61,pau,pau,1,5
NP_f_61_pau08b.wav,NP,f,61,pau,pau,1,5
NP_f_61_pau09b.wav,NP,f,61,pau,pau,1,5
NP_f_61_pau10b.wav,NP,f,61,pau,pau,1,5
NP_f_61_pau12b.wav,NP,f,61,pau,pau,1,5
NP_f_61_rab01b.wav,NP,f,61,rab,rab,1,5
NP_f_61_rab02b.wav,NP,f,61,rab,rab,1,5
NP_f_61_rab02c.wav,NP,f,61,rab,rab,1,5
