File,Selection,Gender,Speaker ID,y_true,y_pred,Train,Fold
NP_f_37_col00a.wav,NP,f,37,col,col,1,5
NP_f_37_col01c.wav,NP,f,37,col,col,1,5
NP_f_37_col02b.wav,NP,f,37,col,col,1,5
NP_f_37_col02c.wav,NP,f,37,col,col,1,5
NP_f_37_col03b.wav,NP,f,37,col,col,1,5
NP_f_37_col03c.wav,NP,f,37,col,col,1,5
NP_f_37_col04b.wav,NP,f,37,col,col,1,5
NP_f_37_col04c.wav,NP,f,37,col,col,1,5
NP_f_37_col05b.wav,NP,f,37,col,col,1,5
NP_f_37_col06b.wav,NP,f,37,col,col,1,5
NP_f_37_col07b.wav,NP,f,37,col,col,1,5
NP_f_37_col08b.wav,NP,f,37,col,col,1,5
NP_f_37_col09b.wav,NP,f,37,col,col,1,5
NP_f_37_col11b.wav,NP,f,37,col,col,1,5
NP_f_37_col12b.wav,NP,f,37,col,col,1,5
NP_f_37_col13b.wav,NP,f,37,col,col,1,5
NP_f_37_dis00a.wav,NP,f,37,dis,dis,1,5
NP_f_37_dis01b.wav,NP,f,37,dis,dis,1,5
NP_f_37_dis02c.wav,NP,f,37,dis,dis,1,5
NP_f_37_dis03b.wav,NP,f,37,dis,dis,1,5
NP_f_37_dis03c.wav,NP,f,37,dis,dis,1,5
NP_f_37_dis04b.wav,NP,f,37,dis,dis,1,5
NP_f_37_dis04c.wav,NP,f,37,dis,dis,1,5
NP_f_37_dis05b.wav,NP,f,37,dis,dis,1,5
NP_f_37_dis06b.wav,NP,f,37,dis,dis,1,5
NP_f_37_dis07b.wav,NP,f,37,dis,dis,1,5
NP_f_37_dis08b.wav,NP,f,37,dis,dis,1,5
NP_f_37_dis09b.wav,NP,f,37,dis,dis,1,5
NP_f_37_dis10b.wav,NP,f,37,dis,dis,1,5
NP_f_37_dis11b.wav,NP,f,37,dis,dis,1,5
NP_f_37_dis12b.wav,NP,f,37,dis,dis,1,5
NP_f_37_dis13b.wav,NP,f,37,dis,dis,1,5
NP_f_37_dis14b.wav,NP,f,37,dis,dis,1,5
NP_f_37_dis16b.wav,NP,f,37,dis,dis,1,5
NP_f_37_dis19b.wav,NP,f,37,dis,dis,1,5
NP_f_37_dis20b.wav,NP,f,37,dis,dis,1,5
NP_f_37_dis21b.wav,NP,f,37,dis,dis,1,5
NP_f_37_dis22b.wav,NP,f,37,dis,dis,1,5
