File,Selection,Gender,Speaker ID,y_true,y_pred,Dataset
NP_m_16_rab06b.wav,NP,m,16,rab,rab,train
NP_m_16_tri08b.wav,NP,m,16,tri,tri,train
NP_m_16_gio03b.wav,NP,m,16,gio,gio,train
NP_m_16_gio16b.wav,NP,m,16,gio,gio,train
NP_m_16_dis00a.wav,NP,m,16,dis,dis,train
NP_m_16_sor13b.wav,NP,m,16,sor,sor,train
NP_m_16_col02b.wav,NP,m,16,col,col,train
PR_m_16_rab10b.wav,PR,m,16,rab,rab,train
NP_m_16_col07b.wav,NP,m,16,col,col,train
NP_m_16_tri14b.wav,NP,m,16,tri,tri,train
NP_m_16_rab07b.wav,NP,m,16,rab,rab,train
NP_m_16_dis03b.wav,NP,m,16,dis,dis,train
PR_m_16_sor07b.wav,PR,m,16,sor,sor,train
PR_m_16_rab20b.wav,PR,m,16,rab,rab,train
NP_m_16_dis21b.wav,NP,m,16,dis,dis,train
NP_m_16_dis23b.wav,NP,m,16,dis,dis,train
NP_m_16_gio15b.wav,NP,m,16,gio,gio,train
NP_m_16_col00a.wav,NP,m,16,col,col,train
NP_m_16_tri03b.wav,NP,m,16,tri,tri,train
NP_m_16_pau02b.wav,NP,m,16,pau,pau,train
NP_m_16_dis10b.wav,NP,m,16,dis,dis,train
NP_m_16_dis12b.wav,NP,m,16,dis,dis,train
NP_m_16_dis09b.wav,NP,m,16,dis,dis,train
NP_m_16_gio12b.wav,NP,m,16,gio,gio,train
NP_m_16_tri06b.wav,NP,m,16,tri,tri,train
PR_m_16_rab15b.wav,PR,m,16,rab,rab,train
NP_m_16_rab09b.wav,NP,m,16,rab,rab,train
PR_m_16_rab14b.wav,PR,m,16,rab,rab,train
NP_m_16_rab05b.wav,NP,m,16,rab,rab,train
NP_m_16_tri16b.wav,NP,m,16,tri,tri,train
NP_m_16_sor02b.wav,NP,m,16,sor,sor,train
PR_m_16_pau00a.wav,PR,m,16,pau,pau,train
NP_m_16_col04b.wav,NP,m,16,col,col,train
NP_m_16_dis15b.wav,NP,m,16,dis,dis,train
NP_m_16_sor06b.wav,NP,m,16,sor,sor,train
NP_m_16_tri07b.wav,NP,m,16,tri,tri,train
PR_m_16_rab00a.wav,PR,m,16,rab,rab,train
NP_m_16_gio11b.wav,NP,m,16,gio,gio,train
NP_m_16_dis06b.wav,NP,m,16,dis,dis,train
NP_m_16_pau14b.wav,NP,m,16,pau,pau,train
NP_m_16_sor11b.wav,NP,m,16,sor,sor,train
NP_m_16_pau07b.wav,NP,m,16,pau,pau,train
NP_m_16_tri09b.wav,NP,m,16,tri,tri,train
NP_m_16_gio05b.wav,NP,m,16,gio,gio,train
NP_m_16_sor00a.wav,NP,m,16,sor,sor,train
NP_m_16_pau05b.wav,NP,m,16,pau,pau,train
NP_m_16_dis08b.wav,NP,m,16,dis,dis,train
NP_m_16_sor05b.wav,NP,m,16,sor,sor,train
NP_m_16_tri18b.wav,NP,m,16,tri,tri,train
