File,Selection,Gender,Speaker ID,y_true,y_pred,Dataset
NP_m_64_dis06b.wav,NP,m,64,dis,dis,train
NP_m_64_col08b.wav,NP,m,64,col,col,train
NP_m_64_sor04b.wav,NP,m,64,sor,sor,train
NP_m_64_tri09b.wav,NP,m,64,tri,tri,train
NP_m_64_rab09b.wav,NP,m,64,rab,rab,train
NP_m_64_pau04b.wav,NP,m,64,pau,pau,train
NP_m_64_rab02b.wav,NP,m,64,rab,rab,train
NP_m_64_dis13b.wav,NP,m,64,dis,dis,train
NP_m_64_pau06b.wav,NP,m,64,pau,pau,train
NP_m_64_gio05b.wav,NP,m,64,gio,gio,train
NP_m_64_rab03b.wav,NP,m,64,rab,rab,train
NP_m_64_dis01c.wav,NP,m,64,dis,dis,train
NP_m_64_rab07b.wav,NP,m,64,rab,rab,train
NP_m_64_pau02b.wav,NP,m,64,pau,pau,train
NP_m_64_sor12b.wav,NP,m,64,sor,sor,train
NP_m_64_tri03c.wav,NP,m,64,tri,tri,train
NP_m_64_dis02b.wav,NP,m,64,dis,dis,train
NP_m_64_tri11b.wav,NP,m,64,tri,tri,train
NP_m_64_tri05b.wav,NP,m,64,tri,tri,train
NP_m_64_gio03b.wav,NP,m,64,gio,gio,train
NP_m_64_rab18b.wav,NP,m,64,rab,rab,train
NP_m_64_col10b.wav,NP,m,64,col,col,train
NP_m_64_dis17b.wav,NP,m,64,dis,dis,train
NP_m_64_dis03c.wav,NP,m,64,dis,dis,train
NP_m_64_dis08c.wav,NP,m,64,dis,dis,train
NP_m_64_dis04b.wav,NP,m,64,dis,dis,train
NP_m_64_rab01b.wav,NP,m,64,rab,rab,train
NP_m_64_tri08b.wav,NP,m,64,tri,tri,train
NP_m_64_gio07b.wav,NP,m,64,gio,gio,train
NP_m_64_sor03b.wav,NP,m,64,sor,sor,train
NP_m_64_rab16b.wav,NP,m,64,rab,rab,train
NP_m_64_rab15b.wav,NP,m,64,rab,rab,train
NP_m_64_dis04c.wav,NP,m,64,dis,dis,train
NP_m_64_tri02c.wav,NP,m,64,tri,tri,train
PR_m_64_sor01c.wav,PR,m,64,sor,sor,train
NP_m_64_rab14b.wav,NP,m,64,rab,rab,train
NP_m_64_col06b.wav,NP,m,64,col,col,train
NP_m_64_pau08b.wav,NP,m,64,pau,pau,train
NP_m_64_gio12b.wav,NP,m,64,gio,gio,train
NP_m_64_tri14b.wav,NP,m,64,tri,tri,train
NP_m_64_gio18b.wav,NP,m,64,gio,gio,train
NP_m_64_rab08b.wav,NP,m,64,rab,rab,train
NP_m_64_sor01b.wav,NP,m,64,sor,sor,train
