File,Selection,Gender,Speaker ID,y_true,y_pred,Train,Fold
NP_m_67_col00a.wav,NP,m,67,col,col,1,5
NP_m_67_col01c.wav,NP,m,67,col,col,1,5
NP_m_67_col02b.wav,NP,m,67,col,col,1,5
NP_m_67_col02c.wav,NP,m,67,col,col,1,5
NP_m_67_col03b.wav,NP,m,67,col,col,1,5
NP_m_67_col03c.wav,NP,m,67,col,col,1,5
NP_m_67_col04b.wav,NP,m,67,col,col,1,5
NP_m_67_col04c.wav,NP,m,67,col,col,1,5
NP_m_67_col05b.wav,NP,m,67,col,col,1,5
NP_m_67_col05c.wav,NP,m,67,col,col,1,5
NP_m_67_col06b.wav,NP,m,67,col,col,1,5
NP_m_67_col06c.wav,NP,m,67,col,col,1,5
NP_m_67_col07b.wav,NP,m,67,col,col,1,5
NP_m_67_col08b.wav,NP,m,67,col,col,1,5
NP_m_67_col09b.wav,NP,m,67,col,col,1,5
NP_m_67_col10b.wav,NP,m,67,col,col,1,5
NP_m_67_col11b.wav,NP,m,67,col,col,1,5
NP_m_67_col12b.wav,NP,m,67,col,col,1,5
NP_m_67_dis01b.wav,NP,m,67,dis,dis,1,5
NP_m_67_dis01c.wav,NP,m,67,dis,dis,1,5
NP_m_67_dis02b.wav,NP,m,67,dis,dis,1,5
NP_m_67_dis02c.wav,NP,m,67,dis,dis,1,5
NP_m_67_dis03b.wav,NP,m,67,dis,dis,1,5
NP_m_67_dis03c.wav,NP,m,67,dis,dis,1,5
NP_m_67_dis04b.wav,NP,m,67,dis,dis,1,5
NP_m_67_dis04c.wav,NP,m,67,dis,dis,1,5
NP_m_67_dis05b.wav,NP,m,67,dis,dis,1,5
NP_m_67_dis06b.wav,NP,m,67,dis,dis,1,5
NP_m_67_dis07b.wav,NP,m,67,dis,dis,1,5
NP_m_67_dis08b.wav,NP,m,67,dis,dis,1,5
NP_m_67_dis09b.wav,NP,m,67,dis,dis,1,5
NP_m_67_dis10b.wav,NP,m,67,dis,dis,1,5
NP_m_67_dis11b.wav,NP,m,67,dis,dis,1,5
NP_m_67_dis13b.wav,NP,m,67,dis,dis,1,5
NP_m_67_dis14b.wav,NP,m,67,dis,dis,1,5
NP_m_67_dis16b.wav,NP,m,67,dis,dis,1,5
NP_m_67_dis17b.wav,NP,m,67,dis,dis,1,5
NP_m_67_dis18b.wav,NP,m,67,dis,dis,1,5
NP_m_67_dis19b.wav,NP,m,67,dis,dis,1,5
NP_m_67_dis20b.wav,NP,m,67,dis,dis,1,5
NP_m_67_dis21b.wav,NP,m,67,dis,dis,1,5
NP_m_67_dis22b.wav,NP,m,67,dis,dis,1,5
NP_m_67_dis23b.wav,NP,m,67,dis,dis,1,5
NP_m_67_gio01b.wav,NP,m,67,gio,gio,1,5
NP_m_67_gio01c.wav,NP,m,67,gio,gio,1,5
NP_m_67_gio02b.wav,NP,m,67,gio,gio,1,5
NP_m_67_gio03b.wav,NP,m,67,gio,gio,1,5
NP_m_67_gio03c.wav,NP,m,67,gio,gio,1,5
NP_m_67_gio04b.wav,NP,m,67,gio,gio,1,5
NP_m_67_gio04c.wav,NP,m,67,gio,gio,1,5
NP_m_67_gio06b.wav,NP,m,67,gio,gio,1,5
NP_m_67_gio07b.wav,NP,m,67,gio,gio,1,5
NP_m_67_gio08b.wav,NP,m,67,gio,gio,1,5
NP_m_67_gio09b.wav,NP,m,67,gio,gio,1,5
NP_m_67_gio10b.wav,NP,m,67,gio,gio,1,5
NP_m_67_gio11b.wav,NP,m,67,gio,gio,1,5
NP_m_67_gio12b.wav,NP,m,67,gio,gio,1,5
NP_m_67_gio14b.wav,NP,m,67,gio,gio,1,5
NP_m_67_gio15b.wav,NP,m,67,gio,gio,1,5
NP_m_67_gio16b.wav,NP,m,67,gio,gio,1,5
NP_m_67_gio17b.wav,NP,m,67,gio,gio,1,5
NP_m_67_gio18b.wav,NP,m,67,gio,gio,1,5
NP_m_67_gio20b.wav,NP,m,67,gio,gio,1,5
NP_m_67_pau00a.wav,NP,m,67,pau,pau,1,5
NP_m_67_pau01c.wav,NP,m,67,pau,pau,1,5
NP_m_67_pau02b.wav,NP,m,67,pau,pau,1,5
NP_m_67_pau02c.wav,NP,m,67,pau,pau,1,5
NP_m_67_pau03b.wav,NP,m,67,pau,pau,1,5
NP_m_67_pau03c.wav,NP,m,67,pau,pau,1,5
NP_m_67_pau04b.wav,NP,m,67,pau,pau,1,5
NP_m_67_pau05b.wav,NP,m,67,pau,pau,1,5
NP_m_67_pau06b.wav,NP,m,67,pau,pau,1,5
NP_m_67_pau07b.wav,NP,m,67,pau,pau,1,5
NP_m_67_pau08b.wav,NP,m,67,pau,pau,1,5
NP_m_67_pau09b.wav,NP,m,67,pau,pau,1,5
NP_m_67_pau10b.wav,NP,m,67,pau,pau,1,5
NP_m_67_pau13b.wav,NP,m,67,pau,pau,1,5
NP_m_67_pau14b.wav,NP,m,67,pau,pau,1,5
NP_m_67_pau15b.wav,NP,m,67,pau,pau,1,5
NP_m_67_rab01b.wav,NP,m,67,rab,rab,1,5
NP_m_67_rab02b.wav,NP,m,67,rab,rab,1,5
NP_m_67_rab03b.wav,NP,m,67,rab,rab,1,5
NP_m_67_rab03c.wav,NP,m,67,rab,rab,1,5
NP_m_67_rab04b.wav,NP,m,67,rab,rab,1,5
NP_m_67_rab05b.wav,NP,m,67,rab,rab,1,5
NP_m_67_rab07b.wav,NP,m,67,rab,rab,1,5
NP_m_67_rab08b.wav,NP,m,67,rab,rab,1,5
NP_m_67_rab11b.wav,NP,m,67,rab,rab,1,5
NP_m_67_rab12b.wav,NP,m,67,rab,rab,1,5
NP_m_67_rab14b.wav,NP,m,67,rab,rab,1,5
NP_m_67_rab15b.wav,NP,m,67,rab,rab,1,5
NP_m_67_rab16b.wav,NP,m,67,rab,rab,1,5
NP_m_67_rab17b.wav,NP,m,67,rab,rab,1,5
NP_m_67_rab18b.wav,NP,m,67,rab,rab,1,5
NP_m_67_rab19b.wav,NP,m,67,rab,rab,1,5
NP_m_67_rab20b.wav,NP,m,67,rab,rab,1,5
NP_m_67_sor00a.wav,NP,m,67,sor,sor,1,5
NP_m_67_sor01b.wav,NP,m,67,sor,sor,1,5
NP_m_67_sor03b.wav,NP,m,67,sor,sor,1,5
NP_m_67_sor04b.wav,NP,m,67,sor,sor,1,5
NP_m_67_sor05b.wav,NP,m,67,sor,sor,1,5
NP_m_67_sor06b.wav,NP,m,67,sor,sor,1,5
NP_m_67_sor08b.wav,NP,m,67,sor,sor,1,5
NP_m_67_sor09b.wav,NP,m,67,sor,sor,1,5
NP_m_67_sor10b.wav,NP,m,67,sor,sor,1,5
NP_m_67_sor11b.wav,NP,m,67,sor,sor,1,5
NP_m_67_sor12b.wav,NP,m,67,sor,sor,1,5
NP_m_67_sor13b.wav,NP,m,67,sor,sor,1,5
NP_m_67_tri00a.wav,NP,m,67,tri,tri,1,5
NP_m_67_tri03b.wav,NP,m,67,tri,tri,1,5
NP_m_67_tri04b.wav,NP,m,67,tri,tri,1,5
NP_m_67_tri05b.wav,NP,m,67,tri,tri,1,5
NP_m_67_tri06b.wav,NP,m,67,tri,tri,1,5
NP_m_67_tri07b.wav,NP,m,67,tri,tri,1,5
NP_m_67_tri08b.wav,NP,m,67,tri,tri,1,5
NP_m_67_tri09b.wav,NP,m,67,tri,tri,1,5
NP_m_67_tri10b.wav,NP,m,67,tri,tri,1,5
NP_m_67_tri11b.wav,NP,m,67,tri,tri,1,5
NP_m_67_tri12b.wav,NP,m,67,tri,tri,1,5
NP_m_67_tri13b.wav,NP,m,67,tri,tri,1,5
NP_m_67_tri14b.wav,NP,m,67,tri,tri,1,5
NP_m_67_tri15b.wav,NP,m,67,tri,tri,1,5
NP_m_67_tri16b.wav,NP,m,67,tri,tri,1,5
NP_m_67_tri17b.wav,NP,m,67,tri,tri,1,5
NP_m_67_tri18b.wav,NP,m,67,tri,tri,1,5
PR_m_67_rab01c.wav,PR,m,67,rab,rab,1,5
PR_m_67_sor01c.wav,PR,m,67,sor,sor,1,5
PR_m_67_sor02c.wav,PR,m,67,sor,sor,1,5
PR_m_67_tri01c.wav,PR,m,67,tri,tri,1,5
PR_m_67_tri03c.wav,PR,m,67,tri,tri,1,5
PR_m_67_tri04c.wav,PR,m,67,tri,tri,1,5
PR_m_67_tri06c.wav,PR,m,67,tri,tri,1,5
NP_m_67_col01b.wav,NP,m,67,col,col,0,5
NP_m_67_col07c.wav,NP,m,67,col,col,0,5
NP_m_67_col13b.wav,NP,m,67,col,tri,0,5
NP_m_67_dis00a.wav,NP,m,67,dis,col,0,5
NP_m_67_dis12b.wav,NP,m,67,dis,gio,0,5
NP_m_67_gio00a.wav,NP,m,67,gio,col,0,5
NP_m_67_gio02c.wav,NP,m,67,gio,gio,0,5
NP_m_67_gio05b.wav,NP,m,67,gio,tri,0,5
NP_m_67_gio05c.wav,NP,m,67,gio,gio,0,5
NP_m_67_gio19b.wav,NP,m,67,gio,gio,0,5
NP_m_67_pau01b.wav,NP,m,67,pau,dis,0,5
NP_m_67_pau11b.wav,NP,m,67,pau,gio,0,5
NP_m_67_pau12b.wav,NP,m,67,pau,pau,0,5
NP_m_67_rab00a.wav,NP,m,67,rab,pau,0,5
NP_m_67_rab06b.wav,NP,m,67,rab,pau,0,5
NP_m_67_rab09b.wav,NP,m,67,rab,rab,0,5
NP_m_67_rab10b.wav,NP,m,67,rab,rab,0,5
NP_m_67_rab13b.wav,NP,m,67,rab,dis,0,5
NP_m_67_sor02b.wav,NP,m,67,sor,dis,0,5
NP_m_67_sor07b.wav,NP,m,67,sor,rab,0,5
NP_m_67_tri01b.wav,NP,m,67,tri,tri,0,5
NP_m_67_tri02b.wav,NP,m,67,tri,tri,0,5
PR_m_67_rab02c.wav,PR,m,67,rab,rab,0,5
PR_m_67_tri02c.wav,PR,m,67,tri,tri,0,5
PR_m_67_tri05c.wav,PR,m,67,tri,col,0,5
PR_m_67_tri07c.wav,PR,m,67,tri,col,0,5
NP_m_67_col00a.wav,NP,m,67,col,col,1,4
NP_m_67_col01b.wav,NP,m,67,col,col,1,4
NP_m_67_col02c.wav,NP,m,67,col,col,1,4
NP_m_67_col03b.wav,NP,m,67,col,col,1,4
NP_m_67_col04b.wav,NP,m,67,col,col,1,4
NP_m_67_col05b.wav,NP,m,67,col,col,1,4
NP_m_67_col05c.wav,NP,m,67,col,col,1,4
NP_m_67_col06b.wav,NP,m,67,col,col,1,4
NP_m_67_col06c.wav,NP,m,67,col,col,1,4
NP_m_67_col07c.wav,NP,m,67,col,col,1,4
NP_m_67_col08b.wav,NP,m,67,col,col,1,4
NP_m_67_col09b.wav,NP,m,67,col,col,1,4
NP_m_67_col11b.wav,NP,m,67,col,col,1,4
NP_m_67_col12b.wav,NP,m,67,col,col,1,4
NP_m_67_col13b.wav,NP,m,67,col,col,1,4
NP_m_67_dis00a.wav,NP,m,67,dis,dis,1,4
NP_m_67_dis01b.wav,NP,m,67,dis,dis,1,4
NP_m_67_dis01c.wav,NP,m,67,dis,dis,1,4
NP_m_67_dis02b.wav,NP,m,67,dis,dis,1,4
NP_m_67_dis02c.wav,NP,m,67,dis,dis,1,4
NP_m_67_dis03b.wav,NP,m,67,dis,dis,1,4
NP_m_67_dis03c.wav,NP,m,67,dis,dis,1,4
NP_m_67_dis04b.wav,NP,m,67,dis,dis,1,4
NP_m_67_dis04c.wav,NP,m,67,dis,dis,1,4
NP_m_67_dis05b.wav,NP,m,67,dis,dis,1,4
NP_m_67_dis06b.wav,NP,m,67,dis,dis,1,4
NP_m_67_dis07b.wav,NP,m,67,dis,dis,1,4
NP_m_67_dis08b.wav,NP,m,67,dis,dis,1,4
NP_m_67_dis09b.wav,NP,m,67,dis,dis,1,4
NP_m_67_dis10b.wav,NP,m,67,dis,dis,1,4
NP_m_67_dis11b.wav,NP,m,67,dis,dis,1,4
NP_m_67_dis12b.wav,NP,m,67,dis,dis,1,4
NP_m_67_dis14b.wav,NP,m,67,dis,dis,1,4
NP_m_67_dis16b.wav,NP,m,67,dis,dis,1,4
NP_m_67_dis17b.wav,NP,m,67,dis,dis,1,4
NP_m_67_dis18b.wav,NP,m,67,dis,dis,1,4
NP_m_67_dis19b.wav,NP,m,67,dis,dis,1,4
NP_m_67_dis20b.wav,NP,m,67,dis,dis,1,4
NP_m_67_dis21b.wav,NP,m,67,dis,dis,1,4
NP_m_67_dis22b.wav,NP,m,67,dis,dis,1,4
NP_m_67_dis23b.wav,NP,m,67,dis,dis,1,4
NP_m_67_gio00a.wav,NP,m,67,gio,gio,1,4
NP_m_67_gio01b.wav,NP,m,67,gio,gio,1,4
NP_m_67_gio02b.wav,NP,m,67,gio,gio,1,4
NP_m_67_gio02c.wav,NP,m,67,gio,gio,1,4
NP_m_67_gio03b.wav,NP,m,67,gio,gio,1,4
NP_m_67_gio04b.wav,NP,m,67,gio,gio,1,4
NP_m_67_gio04c.wav,NP,m,67,gio,gio,1,4
NP_m_67_gio05b.wav,NP,m,67,gio,gio,1,4
NP_m_67_gio05c.wav,NP,m,67,gio,gio,1,4
NP_m_67_gio07b.wav,NP,m,67,gio,gio,1,4
NP_m_67_gio08b.wav,NP,m,67,gio,gio,1,4
NP_m_67_gio09b.wav,NP,m,67,gio,gio,1,4
NP_m_67_gio11b.wav,NP,m,67,gio,gio,1,4
NP_m_67_gio12b.wav,NP,m,67,gio,gio,1,4
NP_m_67_gio14b.wav,NP,m,67,gio,gio,1,4
NP_m_67_gio15b.wav,NP,m,67,gio,gio,1,4
NP_m_67_gio16b.wav,NP,m,67,gio,gio,1,4
NP_m_67_gio17b.wav,NP,m,67,gio,gio,1,4
NP_m_67_gio19b.wav,NP,m,67,gio,gio,1,4
NP_m_67_pau00a.wav,NP,m,67,pau,pau,1,4
NP_m_67_pau01b.wav,NP,m,67,pau,pau,1,4
NP_m_67_pau01c.wav,NP,m,67,pau,pau,1,4
NP_m_67_pau02b.wav,NP,m,67,pau,pau,1,4
NP_m_67_pau02c.wav,NP,m,67,pau,pau,1,4
NP_m_67_pau03b.wav,NP,m,67,pau,pau,1,4
NP_m_67_pau03c.wav,NP,m,67,pau,pau,1,4
NP_m_67_pau04b.wav,NP,m,67,pau,pau,1,4
NP_m_67_pau05b.wav,NP,m,67,pau,pau,1,4
NP_m_67_pau06b.wav,NP,m,67,pau,pau,1,4
NP_m_67_pau08b.wav,NP,m,67,pau,pau,1,4
NP_m_67_pau09b.wav,NP,m,67,pau,pau,1,4
NP_m_67_pau10b.wav,NP,m,67,pau,pau,1,4
NP_m_67_pau11b.wav,NP,m,67,pau,pau,1,4
NP_m_67_pau12b.wav,NP,m,67,pau,pau,1,4
NP_m_67_pau14b.wav,NP,m,67,pau,pau,1,4
NP_m_67_rab00a.wav,NP,m,67,rab,rab,1,4
NP_m_67_rab01b.wav,NP,m,67,rab,rab,1,4
NP_m_67_rab02b.wav,NP,m,67,rab,rab,1,4
NP_m_67_rab03b.wav,NP,m,67,rab,rab,1,4
NP_m_67_rab03c.wav,NP,m,67,rab,rab,1,4
NP_m_67_rab04b.wav,NP,m,67,rab,rab,1,4
NP_m_67_rab05b.wav,NP,m,67,rab,rab,1,4
NP_m_67_rab06b.wav,NP,m,67,rab,rab,1,4
NP_m_67_rab08b.wav,NP,m,67,rab,rab,1,4
NP_m_67_rab09b.wav,NP,m,67,rab,rab,1,4
NP_m_67_rab10b.wav,NP,m,67,rab,rab,1,4
NP_m_67_rab11b.wav,NP,m,67,rab,rab,1,4
NP_m_67_rab12b.wav,NP,m,67,rab,rab,1,4
NP_m_67_rab13b.wav,NP,m,67,rab,rab,1,4
NP_m_67_rab15b.wav,NP,m,67,rab,rab,1,4
NP_m_67_rab16b.wav,NP,m,67,rab,rab,1,4
NP_m_67_rab17b.wav,NP,m,67,rab,rab,1,4
NP_m_67_rab18b.wav,NP,m,67,rab,rab,1,4
NP_m_67_rab19b.wav,NP,m,67,rab,rab,1,4
NP_m_67_sor00a.wav,NP,m,67,sor,sor,1,4
NP_m_67_sor01b.wav,NP,m,67,sor,sor,1,4
NP_m_67_sor02b.wav,NP,m,67,sor,sor,1,4
NP_m_67_sor03b.wav,NP,m,67,sor,sor,1,4
NP_m_67_sor04b.wav,NP,m,67,sor,sor,1,4
NP_m_67_sor05b.wav,NP,m,67,sor,sor,1,4
NP_m_67_sor07b.wav,NP,m,67,sor,sor,1,4
NP_m_67_sor08b.wav,NP,m,67,sor,sor,1,4
NP_m_67_sor09b.wav,NP,m,67,sor,sor,1,4
NP_m_67_sor10b.wav,NP,m,67,sor,sor,1,4
NP_m_67_sor11b.wav,NP,m,67,sor,sor,1,4
NP_m_67_sor12b.wav,NP,m,67,sor,sor,1,4
NP_m_67_sor13b.wav,NP,m,67,sor,sor,1,4
NP_m_67_tri00a.wav,NP,m,67,tri,tri,1,4
NP_m_67_tri01b.wav,NP,m,67,tri,tri,1,4
NP_m_67_tri02b.wav,NP,m,67,tri,tri,1,4
NP_m_67_tri04b.wav,NP,m,67,tri,tri,1,4
NP_m_67_tri05b.wav,NP,m,67,tri,tri,1,4
NP_m_67_tri06b.wav,NP,m,67,tri,tri,1,4
NP_m_67_tri08b.wav,NP,m,67,tri,tri,1,4
NP_m_67_tri09b.wav,NP,m,67,tri,tri,1,4
NP_m_67_tri11b.wav,NP,m,67,tri,tri,1,4
NP_m_67_tri12b.wav,NP,m,67,tri,tri,1,4
NP_m_67_tri13b.wav,NP,m,67,tri,tri,1,4
NP_m_67_tri16b.wav,NP,m,67,tri,tri,1,4
NP_m_67_tri17b.wav,NP,m,67,tri,tri,1,4
NP_m_67_tri18b.wav,NP,m,67,tri,tri,1,4
PR_m_67_rab02c.wav,PR,m,67,rab,rab,1,4
PR_m_67_sor01c.wav,PR,m,67,sor,sor,1,4
PR_m_67_sor02c.wav,PR,m,67,sor,sor,1,4
PR_m_67_tri01c.wav,PR,m,67,tri,tri,1,4
PR_m_67_tri02c.wav,PR,m,67,tri,tri,1,4
PR_m_67_tri03c.wav,PR,m,67,tri,tri,1,4
PR_m_67_tri04c.wav,PR,m,67,tri,tri,1,4
PR_m_67_tri05c.wav,PR,m,67,tri,tri,1,4
PR_m_67_tri06c.wav,PR,m,67,tri,tri,1,4
PR_m_67_tri07c.wav,PR,m,67,tri,tri,1,4
NP_m_67_col01c.wav,NP,m,67,col,tri,0,4
NP_m_67_col02b.wav,NP,m,67,col,gio,0,4
NP_m_67_col03c.wav,NP,m,67,col,dis,0,4
NP_m_67_col04c.wav,NP,m,67,col,tri,0,4
NP_m_67_col07b.wav,NP,m,67,col,dis,0,4
NP_m_67_col10b.wav,NP,m,67,col,tri,0,4
NP_m_67_dis13b.wav,NP,m,67,dis,dis,0,4
NP_m_67_gio01c.wav,NP,m,67,gio,sor,0,4
NP_m_67_gio03c.wav,NP,m,67,gio,gio,0,4
NP_m_67_gio06b.wav,NP,m,67,gio,gio,0,4
NP_m_67_gio10b.wav,NP,m,67,gio,gio,0,4
NP_m_67_gio18b.wav,NP,m,67,gio,gio,0,4
NP_m_67_gio20b.wav,NP,m,67,gio,gio,0,4
NP_m_67_pau07b.wav,NP,m,67,pau,pau,0,4
NP_m_67_pau13b.wav,NP,m,67,pau,rab,0,4
NP_m_67_pau15b.wav,NP,m,67,pau,gio,0,4
NP_m_67_rab07b.wav,NP,m,67,rab,pau,0,4
NP_m_67_rab14b.wav,NP,m,67,rab,rab,0,4
NP_m_67_rab20b.wav,NP,m,67,rab,pau,0,4
NP_m_67_sor06b.wav,NP,m,67,sor,dis,0,4
NP_m_67_tri03b.wav,NP,m,67,tri,tri,0,4
NP_m_67_tri07b.wav,NP,m,67,tri,gio,0,4
NP_m_67_tri10b.wav,NP,m,67,tri,tri,0,4
NP_m_67_tri14b.wav,NP,m,67,tri,tri,0,4
NP_m_67_tri15b.wav,NP,m,67,tri,dis,0,4
PR_m_67_rab01c.wav,PR,m,67,rab,sor,0,4
NP_m_67_col00a.wav,NP,m,67,col,col,1,3
NP_m_67_col01b.wav,NP,m,67,col,col,1,3
NP_m_67_col01c.wav,NP,m,67,col,col,1,3
NP_m_67_col02b.wav,NP,m,67,col,col,1,3
NP_m_67_col02c.wav,NP,m,67,col,col,1,3
