File,Selection,Gender,Speaker ID,y_true,y_pred,Dataset
NP_f_38_dis11b.wav,NP,f,38,dis,dis,train
NP_f_38_tri11b.wav,NP,f,38,tri,tri,train
NP_f_38_tri03c.wav,NP,f,38,tri,tri,train
NP_f_38_sor01b.wav,NP,f,38,sor,sor,train
NP_f_38_rab04b.wav,NP,f,38,rab,rab,train
NP_f_38_dis14b.wav,NP,f,38,dis,dis,train
NP_f_38_col03c.wav,NP,f,38,col,col,train
NP_f_38_dis00a.wav,NP,f,38,dis,dis,train
NP_f_38_rab15b.wav,NP,f,38,rab,rab,train
NP_f_38_dis13b.wav,NP,f,38,dis,dis,train
NP_f_38_gio07b.wav,NP,f,38,gio,gio,train
NP_f_38_rab17b.wav,NP,f,38,rab,rab,train
NP_f_38_dis20b.wav,NP,f,38,dis,dis,train
NP_f_38_rab13b.wav,NP,f,38,rab,rab,train
NP_f_38_tri06b.wav,NP,f,38,tri,tri,train
NP_f_38_tri16b.wav,NP,f,38,tri,tri,train
NP_f_38_dis19b.wav,NP,f,38,dis,dis,train
NP_f_38_sor03b.wav,NP,f,38,sor,sor,train
NP_f_38_rab02c.wav,NP,f,38,rab,rab,train
NP_f_38_pau06b.wav,NP,f,38,pau,pau,train
NP_f_38_gio12b.wav,NP,f,38,gio,gio,train
NP_f_38_dis10b.wav,NP,f,38,dis,dis,train
NP_f_38_sor02b.wav,NP,f,38,sor,sor,train
NP_f_38_pau14b.wav,NP,f,38,pau,pau,train
NP_f_38_sor06b.wav,NP,f,38,sor,sor,train
NP_f_38_tri00a.wav,NP,f,38,tri,tri,train
NP_f_38_col02c.wav,NP,f,38,col,col,train
NP_f_38_dis15b.wav,NP,f,38,dis,dis,train
NP_f_38_pau05b.wav,NP,f,38,pau,pau,train
NP_f_38_tri09b.wav,NP,f,38,tri,tri,train
NP_f_38_gio16b.wav,NP,f,38,gio,gio,train
NP_f_38_sor09b.wav,NP,f,38,sor,sor,train
NP_f_38_col03b.wav,NP,f,38,col,col,train
