File,Selection,Gender,Speaker ID,y_true,y_pred,Dataset
NP_m_15_rab14b.wav,NP,m,15,rab,rab,train
NP_m_15_rab09b.wav,NP,m,15,rab,rab,train
NP_m_15_rab10b.wav,NP,m,15,rab,rab,train
NP_m_15_sor07b.wav,NP,m,15,sor,sor,train
NP_m_15_dis10b.wav,NP,m,15,dis,dis,train
NP_m_15_gio11b.wav,NP,m,15,gio,gio,train
NP_m_15_col02b.wav,NP,m,15,col,col,train
NP_m_15_rab06b.wav,NP,m,15,rab,rab,train
NP_m_15_col07b.wav,NP,m,15,col,col,train
NP_m_15_pau07b.wav,NP,m,15,pau,pau,train
NP_m_15_dis14b.wav,NP,m,15,dis,dis,train
NP_m_15_sor03b.wav,NP,m,15,sor,sor,train
NP_m_15_dis21b.wav,NP,m,15,dis,dis,train
NP_m_15_tri02b.wav,NP,m,15,tri,tri,train
NP_m_15_gio07b.wav,NP,m,15,gio,gio,train
NP_m_15_gio12b.wav,NP,m,15,gio,gio,train
NP_m_15_dis05b.wav,NP,m,15,dis,dis,train
NP_m_15_rab18b.wav,NP,m,15,rab,rab,train
NP_m_15_col00a.wav,NP,m,15,col,col,train
NP_m_15_dis16b.wav,NP,m,15,dis,dis,train
NP_m_15_tri13b.wav,NP,m,15,tri,tri,train
NP_m_15_dis15b.wav,NP,m,15,dis,dis,train
NP_m_15_dis12b.wav,NP,m,15,dis,dis,train
NP_m_15_dis13b.wav,NP,m,15,dis,dis,train
NP_m_15_gio03b.wav,NP,m,15,gio,gio,train
NP_m_15_tri14b.wav,NP,m,15,tri,tri,train
NP_m_15_rab19b.wav,NP,m,15,rab,rab,train
NP_m_15_sor13b.wav,NP,m,15,sor,sor,train
NP_m_15_rab12b.wav,NP,m,15,rab,rab,train
NP_m_15_pau02b.wav,NP,m,15,pau,pau,train
NP_m_15_rab07b.wav,NP,m,15,rab,rab,train
NP_m_15_gio02b.wav,NP,m,15,gio,gio,train
NP_m_15_tri16b.wav,NP,m,15,tri,tri,train
NP_m_15_sor06b.wav,NP,m,15,sor,sor,train
NP_m_15_col04b.wav,NP,m,15,col,col,train
NP_m_15_dis08b.wav,NP,m,15,dis,dis,train
NP_m_15_rab17b.wav,NP,m,15,rab,rab,train
NP_m_15_pau15b.wav,NP,m,15,pau,pau,train
NP_m_15_tri10b.wav,NP,m,15,tri,tri,train
NP_m_15_tri08b.wav,NP,m,15,tri,tri,train
NP_m_15_gio04b.wav,NP,m,15,gio,gio,train
NP_m_15_dis20b.wav,NP,m,15,dis,dis,train
NP_m_15_pau14b.wav,NP,m,15,pau,pau,train
NP_m_15_rab05b.wav,NP,m,15,rab,rab,train
NP_m_15_tri11b.wav,NP,m,15,tri,tri,train
NP_m_15_pau01b.wav,NP,m,15,pau,pau,train
NP_m_15_gio06b.wav,NP,m,15,gio,gio,train
NP_m_15_dis18b.wav,NP,m,15,dis,dis,train
NP_m_15_rab13b.wav,NP,m,15,rab,rab,train
NP_m_15_sor00a.wav,NP,m,15,sor,sor,train
NP_m_15_pau09b.wav,NP,m,15,pau,pau,train
NP_m_15_dis03b.wav,NP,m,15,dis,dis,train
PR_m_15_tri01b.wav,PR,m,15,tri,tri,train
NP_m_15_tri06b.wav,NP,m,15,tri,tri,train
NP_m_15_col01b.wav,NP,m,15,col,col,train
NP_m_15_gio05b.wav,NP,m,15,gio,gio,train
NP_m_15_tri03b.wav,NP,m,15,tri,tri,train
NP_m_15_pau05b.wav,NP,m,15,pau,pau,train
NP_m_15_pau06b.wav,NP,m,15,pau,pau,train
NP_m_15_col13b.wav,NP,m,15,col,col,train
NP_m_15_sor10b.wav,NP,m,15,sor,sor,train
