File,Selection,Gender,Speaker ID,y_true,y_pred,Dataset
PR_m_26_rab00a.wav,PR,m,26,rab,rab,train
NP_m_26_gio01b.wav,NP,m,26,gio,gio,train
PR_m_26_pau14b.wav,PR,m,26,pau,pau,train
NP_m_26_gio05b.wav,NP,m,26,gio,gio,train
PR_m_26_rab20b.wav,PR,m,26,rab,rab,train
PR_m_26_rab10b.wav,PR,m,26,rab,rab,train
NP_m_26_col01b.wav,NP,m,26,col,col,train
PR_m_26_rab18b.wav,PR,m,26,rab,rab,train
NP_m_26_col06b.wav,NP,m,26,col,col,train
NP_m_26_sor11b.wav,NP,m,26,sor,sor,train
NP_m_26_dis12b.wav,NP,m,26,dis,dis,train
NP_m_26_dis20b.wav,NP,m,26,dis,dis,train
NP_m_26_dis16b.wav,NP,m,26,dis,dis,train
PR_m_26_rab15b.wav,PR,m,26,rab,rab,train
NP_m_26_tri10b.wav,NP,m,26,tri,tri,train
NP_m_26_tri19b.wav,NP,m,26,tri,tri,train
NP_m_26_gio16b.wav,NP,m,26,gio,gio,train
NP_m_26_rab09b.wav,NP,m,26,rab,rab,train
NP_m_26_tri08b.wav,NP,m,26,tri,tri,train
NP_m_26_col02b.wav,NP,m,26,col,col,train
NP_m_26_dis10b.wav,NP,m,26,dis,dis,train
NP_m_26_dis08b.wav,NP,m,26,dis,dis,train
NP_m_26_gio00a.wav,NP,m,26,gio,gio,train
NP_m_26_dis03b.wav,NP,m,26,dis,dis,train
NP_m_26_dis19b.wav,NP,m,26,dis,dis,train
NP_m_26_dis04b.wav,NP,m,26,dis,dis,train
NP_m_26_rab02b.wav,NP,m,26,rab,rab,train
NP_m_26_tri14b.wav,NP,m,26,tri,tri,train
PR_m_26_tri05b.wav,PR,m,26,tri,tri,train
NP_m_26_rab03b.wav,NP,m,26,rab,rab,train
NP_m_26_pau10b.wav,NP,m,26,pau,pau,train
NP_m_26_rab13b.wav,NP,m,26,rab,rab,train
NP_m_26_pau01b.wav,NP,m,26,pau,pau,train
NP_m_26_gio18b.wav,NP,m,26,gio,gio,train
NP_m_26_tri15b.wav,NP,m,26,tri,tri,train
NP_m_26_sor01b.wav,NP,m,26,sor,sor,train
NP_m_26_col05b.wav,NP,m,26,col,col,train
NP_m_26_dis09b.wav,NP,m,26,dis,dis,train
